periodicity=0.50
0.2325 t=0.50
0.2297 t=1.00
0.2150 t=1.50
0.2003 t=2.00
0.1906 t=2.50
0.1795 t=3.00
0.1638 t=4.00
0.1540 t=5.00
0.1441 t=6.00
0.1377 t=7.00
0.1316 t=8.00
0.1274 t=9.00
0.1240 t=10.00
0.1210 t=12.00
0.1197 t=15.00
0.1740 t=20.00
