periodicity=1
0.180253 t=1.0
0.191478 t=2.0
0.186154 t=3.0
0.177294 t=4.0
0.167887 t=5.0
0.158123 t=6.0
0.152688 t=7.0
0.148709 t=8.0
0.144703 t=9.0
0.141259 t=10.0
0.137982 t=11.0
0.134708 t=12.0
0.131428 t=13.0
0.128148 t=14.0
0.127100 t=15.0
0.126822 t=16.0
0.126539 t=17.0
0.126257 t=18.0
0.125970 t=19.0
