0.000000 t=0.00
0.021112 t=1.00
0.021875 t=2.00
0.022400 t=3.00
0.022775 t=4.00
0.022925 t=5.00
0.023000 t=6.00
0.023100 t=7.00
0.023200 t=8.00
0.023250 t=9.00
0.023350 t=10.00

 
