1.00000 t=0.00
0.97701 t=1.00
0.94982 t=2.00
0.91835 t=3.00
0.88433 t=4.00
0.84862 t=5.00
0.81179 t=6.00
0.77460 t=7.00
0.73785 t=8.00
0.70218 t=9.00
0.66773 t=10.00

 
