8 
0.049281 	 2.520238 	 0.049665 
0.057872 	 0.253116 	 0.049665 
0.125941 	 3.797377 	 0.084920 
0.156769 	 0.473281 	 0.084920 
0.221766 	 2.125702 	 0.084920 
0.242005 	 0.477323 	 0.084920 
0.298426 	 1.868563 	 0.084920 
0.317739 	 0.495453 	 0.084920 
