1.5421 0.0833333 0.0070
1.5310 0.0833333 0.0093
1.4872 0.0833333 0.0234
1.5621 0.1666667 0.0094
1.5469 0.1666667 0.0126
1.4866 0.1666667 0.0319
1.5764 0.25 0.0112
1.5580 0.25 0.0149
1.4856 0.25 0.0378
1.6025 0.5 0.0141
1.5779 0.5 0.0191
1.4823 0.5 0.0505
1.6297 0.75 0.0173
1.5988 0.75 0.0226
1.4793 0.75 0.0598
